orgtaxlvltop,md5sum,SMAG,rho,tops,organism,taxlevel,metrics,taxogroup,fSMAG,taxlfSMAG,SMAG_md5sum,stcount,Min,Max,Mean,Se,iteration_count,md5sum_SMAG,if.matches,if.matches_no_na,if.matches_text
10Aureococcustaxogroup_middle,f493352a4f196f99ab7552dfb7060dc092623962,TARA_AON_82_MAG_00274,0.729322107751468,10,Aureococcus,taxogroup_middle,phs,Pelagomonadales,TARA_AON_82_MAG_00274phs,TARA_AON_82_MAG_00274phstaxogroup_middle,TARA_AON_82_MAG_00274f493352a4f196f99ab7552dfb7060dc092623962,10,0.943243143097313,1.04004884126451,1.0158674418831,0.0126522963359334,132,f493352a4f196f99ab7552dfb7060dc092623962TARA_AON_82_MAG_00274,,Unknown,
10Aureococcustaxogroup_middle,f493352a4f196f99ab7552dfb7060dc092623962,TARA_IOS_50_MAG_00124,0.722549103801311,10,Aureococcus,taxogroup_middle,phs,Pelagomonadales,TARA_IOS_50_MAG_00124phs,TARA_IOS_50_MAG_00124phstaxogroup_middle,TARA_IOS_50_MAG_00124f493352a4f196f99ab7552dfb7060dc092623962,13,0.943243143097313,1.04004884126451,1.0158674418831,0.0126522963359334,132,f493352a4f196f99ab7552dfb7060dc092623962TARA_IOS_50_MAG_00124,,Unknown,
10Aureococcustaxogroup_middle,f493352a4f196f99ab7552dfb7060dc092623962,TARA_IOS_50_MAG_00127,0.738223726204205,10,Aureococcus,taxogroup_middle,phs,Pelagomonadales,TARA_IOS_50_MAG_00127phs,TARA_IOS_50_MAG_00127phstaxogroup_middle,TARA_IOS_50_MAG_00127f493352a4f196f99ab7552dfb7060dc092623962,10,0.943243143097313,1.04004884126451,1.0158674418831,0.0126522963359334,132,f493352a4f196f99ab7552dfb7060dc092623962TARA_IOS_50_MAG_00127,,Unknown,
10Aureococcustaxogroup_middle,f493352a4f196f99ab7552dfb7060dc092623962,TARA_PON_109_MAG_00221,0.698132921055835,10,Aureococcus,taxogroup_middle,phs,Pelagomonadales,TARA_PON_109_MAG_00221phs,TARA_PON_109_MAG_00221phstaxogroup_middle,TARA_PON_109_MAG_00221f493352a4f196f99ab7552dfb7060dc092623962,10,0.943243143097313,1.04004884126451,1.0158674418831,0.0126522963359334,132,f493352a4f196f99ab7552dfb7060dc092623962TARA_PON_109_MAG_00221,,Unknown,
10Aureococcustaxogroup_middle,f493352a4f196f99ab7552dfb7060dc092623962,TARA_AOS_82_MAG_00129,0.749517186855528,10,Aureococcus,taxogroup_middle,phs,Pelagomonadales,TARA_AOS_82_MAG_00129phs,TARA_AOS_82_MAG_00129phstaxogroup_middle,TARA_AOS_82_MAG_00129f493352a4f196f99ab7552dfb7060dc092623962,10,0.943243143097313,1.04004884126451,1.0158674418831,0.0126522963359334,132,f493352a4f196f99ab7552dfb7060dc092623962TARA_AOS_82_MAG_00129,,Unknown,
10Aureococcustaxogroup_middle,1d672d5c8bd1ae61f1110dd89c83296e52ed2c3a,TARA_PSW_86_MAG_00257,0.874533818024935,10,Aureococcus,taxogroup_middle,phs,Pelagomonadales,TARA_PSW_86_MAG_00257phs,TARA_PSW_86_MAG_00257phstaxogroup_middle,TARA_PSW_86_MAG_002571d672d5c8bd1ae61f1110dd89c83296e52ed2c3a,19,0.943243143097313,1.04004884126451,1.0158674418831,0.0126522963359334,132,1d672d5c8bd1ae61f1110dd89c83296e52ed2c3aTARA_PSW_86_MAG_00257,,Unknown,
10Cafeteriataxogroup_middle,9d2e1b9b435f7b54c4700b75c30da78559221f33,TARA_ION_45_MAG_00147,0.945905691768246,10,Cafeteria,taxogroup_middle,phs,core-bicosoecids,TARA_ION_45_MAG_00147phs,TARA_ION_45_MAG_00147phstaxogroup_middle,TARA_ION_45_MAG_001479d2e1b9b435f7b54c4700b75c30da78559221f33,8,0.980213504924924,1.02834026870986,1.00715448387174,0.00868259738601323,132,9d2e1b9b435f7b54c4700b75c30da78559221f33TARA_ION_45_MAG_00147,NO.,NO.,*
10Chaetocerosgenus,dca010651a0d3b181615782459ff2d8839c8abab,TARA_ARC_108_MAG_00189,1.07306603741967,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_ARC_108_MAG_00189phs,TARA_ARC_108_MAG_00189phsgenus,TARA_ARC_108_MAG_00189dca010651a0d3b181615782459ff2d8839c8abab,1,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,dca010651a0d3b181615782459ff2d8839c8ababTARA_ARC_108_MAG_00189,,Unknown,
10Chaetocerosgenus,9b606bab60a86c1583dd79874dbd77b287c8bd0c,TARA_ARC_108_MAG_00116,1.15751422753711,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_ARC_108_MAG_00116phs,TARA_ARC_108_MAG_00116phsgenus,TARA_ARC_108_MAG_001169b606bab60a86c1583dd79874dbd77b287c8bd0c,1,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,9b606bab60a86c1583dd79874dbd77b287c8bd0cTARA_ARC_108_MAG_00116,,Unknown,
10Chaetocerosgenus,2394adf633e3b612c62e6b2697d0212b13f425da,TARA_ARC_108_MAG_00267,1.08644084151277,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_ARC_108_MAG_00267phs,TARA_ARC_108_MAG_00267phsgenus,TARA_ARC_108_MAG_002672394adf633e3b612c62e6b2697d0212b13f425da,1,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,2394adf633e3b612c62e6b2697d0212b13f425daTARA_ARC_108_MAG_00267,,Unknown,
10Chaetocerosgenus,edfc21cff50acb849dcd65f31ce57fbb07fe356a,TARA_MED_95_MAG_00399,1.03426504536557,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_MED_95_MAG_00399phs,TARA_MED_95_MAG_00399phsgenus,TARA_MED_95_MAG_00399edfc21cff50acb849dcd65f31ce57fbb07fe356a,,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,edfc21cff50acb849dcd65f31ce57fbb07fe356aTARA_MED_95_MAG_00399,,Unknown,
10Chaetocerosgenus,2394adf633e3b612c62e6b2697d0212b13f425da,TARA_SOC_28_MAG_00037,1.13463255104069,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_SOC_28_MAG_00037phs,TARA_SOC_28_MAG_00037phsgenus,TARA_SOC_28_MAG_000372394adf633e3b612c62e6b2697d0212b13f425da,5,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,2394adf633e3b612c62e6b2697d0212b13f425daTARA_SOC_28_MAG_00037,,Unknown,
10Chaetocerosgenus,8886333edcec73bbabb8daf87844387dcb3ed4ce,TARA_ARC_108_MAG_00232,1.06402978855096,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_ARC_108_MAG_00232phs,TARA_ARC_108_MAG_00232phsgenus,TARA_ARC_108_MAG_002328886333edcec73bbabb8daf87844387dcb3ed4ce,,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,8886333edcec73bbabb8daf87844387dcb3ed4ceTARA_ARC_108_MAG_00232,,Unknown,
10Chaetocerosgenus,6bffa2ea8f739831232d1d33db4a4a2141c432e7,TARA_PSE_93_MAG_00253,1.0456704732342,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_PSE_93_MAG_00253phs,TARA_PSE_93_MAG_00253phsgenus,TARA_PSE_93_MAG_002536bffa2ea8f739831232d1d33db4a4a2141c432e7,,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,6bffa2ea8f739831232d1d33db4a4a2141c432e7TARA_PSE_93_MAG_00253,,Unknown,
10Chaetocerosgenus,8886333edcec73bbabb8daf87844387dcb3ed4ce,TARA_PSW_86_MAG_00256,1.04724354633414,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_PSW_86_MAG_00256phs,TARA_PSW_86_MAG_00256phsgenus,TARA_PSW_86_MAG_002568886333edcec73bbabb8daf87844387dcb3ed4ce,1,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,8886333edcec73bbabb8daf87844387dcb3ed4ceTARA_PSW_86_MAG_00256,,Unknown,
10Chaetocerosgenus,db3a2cb25d3c9685a2a171eff77956f42ce98f31,TARA_ARC_108_MAG_00217,1.1066807633421,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_ARC_108_MAG_00217phs,TARA_ARC_108_MAG_00217phsgenus,TARA_ARC_108_MAG_00217db3a2cb25d3c9685a2a171eff77956f42ce98f31,,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,db3a2cb25d3c9685a2a171eff77956f42ce98f31TARA_ARC_108_MAG_00217,,Unknown,
10Chaetocerosgenus,95c788ec4d7310aa28077f7b1c432b94ebece025,TARA_PSE_93_MAG_00171,1.07270119776035,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_PSE_93_MAG_00171phs,TARA_PSE_93_MAG_00171phsgenus,TARA_PSE_93_MAG_0017195c788ec4d7310aa28077f7b1c432b94ebece025,1,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,95c788ec4d7310aa28077f7b1c432b94ebece025TARA_PSE_93_MAG_00171,,Unknown,
10Chaetocerosgenus,5cd1c0a14aa704183412f55f26e2fca298d07ccd,TARA_SOC_28_MAG_00060,1.07032284412941,10,Chaetoceros,genus,phs,g:Chaetoceros,TARA_SOC_28_MAG_00060phs,TARA_SOC_28_MAG_00060phsgenus,TARA_SOC_28_MAG_000605cd1c0a14aa704183412f55f26e2fca298d07ccd,2,1.02215355876428,1.06212837434909,1.03657283363752,0.00510702478736111,132,5cd1c0a14aa704183412f55f26e2fca298d07ccdTARA_SOC_28_MAG_00060,,Unknown,
10Chaetocerostaxogroup_middle,f1c483c6f5d02d08d79f9bfac3326c6498dcb321,TARA_ARC_108_MAG_00189,1.10368674745186,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_ARC_108_MAG_00189phs,TARA_ARC_108_MAG_00189phstaxogroup_middle,TARA_ARC_108_MAG_00189f1c483c6f5d02d08d79f9bfac3326c6498dcb321,,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,f1c483c6f5d02d08d79f9bfac3326c6498dcb321TARA_ARC_108_MAG_00189,,Unknown,
10Chaetocerostaxogroup_middle,5cd1c0a14aa704183412f55f26e2fca298d07ccd,TARA_ARC_108_MAG_00116,1.21624877283766,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_ARC_108_MAG_00116phs,TARA_ARC_108_MAG_00116phstaxogroup_middle,TARA_ARC_108_MAG_001165cd1c0a14aa704183412f55f26e2fca298d07ccd,,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,5cd1c0a14aa704183412f55f26e2fca298d07ccdTARA_ARC_108_MAG_00116,,Unknown,
10Chaetocerostaxogroup_middle,ad0ae594cf688a78994fd1191c4e571e12e145e6,TARA_ARC_108_MAG_00267,1.11647554359168,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_ARC_108_MAG_00267phs,TARA_ARC_108_MAG_00267phstaxogroup_middle,TARA_ARC_108_MAG_00267ad0ae594cf688a78994fd1191c4e571e12e145e6,1,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,ad0ae594cf688a78994fd1191c4e571e12e145e6TARA_ARC_108_MAG_00267,,Unknown,
10Chaetocerostaxogroup_middle,13f77430cd33d9a86d459d99b3e79c6c848f7d74,TARA_MED_95_MAG_00399,1.06803783403898,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_MED_95_MAG_00399phs,TARA_MED_95_MAG_00399phstaxogroup_middle,TARA_MED_95_MAG_0039913f77430cd33d9a86d459d99b3e79c6c848f7d74,,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,13f77430cd33d9a86d459d99b3e79c6c848f7d74TARA_MED_95_MAG_00399,,Unknown,
10Chaetocerostaxogroup_middle,f601d5a8e0e5a059e17e9ed9f7ef1ee39502ae1e,TARA_SOC_28_MAG_00037,1.20289150301106,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_SOC_28_MAG_00037phs,TARA_SOC_28_MAG_00037phstaxogroup_middle,TARA_SOC_28_MAG_00037f601d5a8e0e5a059e17e9ed9f7ef1ee39502ae1e,15,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,f601d5a8e0e5a059e17e9ed9f7ef1ee39502ae1eTARA_SOC_28_MAG_00037,,Unknown,
10Chaetocerostaxogroup_middle,9e66a00638ef3c26d61e63028b368dee25a04e59,TARA_ARC_108_MAG_00232,1.08913958272898,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_ARC_108_MAG_00232phs,TARA_ARC_108_MAG_00232phstaxogroup_middle,TARA_ARC_108_MAG_002329e66a00638ef3c26d61e63028b368dee25a04e59,,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,9e66a00638ef3c26d61e63028b368dee25a04e59TARA_ARC_108_MAG_00232,,Unknown,
10Chaetocerostaxogroup_middle,f1ed4ad76774daa42923f1c7612cbe89351dab70,TARA_PSE_93_MAG_00253,1.07484830007701,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_PSE_93_MAG_00253phs,TARA_PSE_93_MAG_00253phstaxogroup_middle,TARA_PSE_93_MAG_00253f1ed4ad76774daa42923f1c7612cbe89351dab70,,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,f1ed4ad76774daa42923f1c7612cbe89351dab70TARA_PSE_93_MAG_00253,,Unknown,
10Chaetocerostaxogroup_middle,5cd1c0a14aa704183412f55f26e2fca298d07ccd,TARA_PSW_86_MAG_00256,1.07397575563468,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_PSW_86_MAG_00256phs,TARA_PSW_86_MAG_00256phstaxogroup_middle,TARA_PSW_86_MAG_002565cd1c0a14aa704183412f55f26e2fca298d07ccd,,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,5cd1c0a14aa704183412f55f26e2fca298d07ccdTARA_PSW_86_MAG_00256,,Unknown,
10Chaetocerostaxogroup_middle,9e66a00638ef3c26d61e63028b368dee25a04e59,TARA_ARC_108_MAG_00217,1.14006352026285,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_ARC_108_MAG_00217phs,TARA_ARC_108_MAG_00217phstaxogroup_middle,TARA_ARC_108_MAG_002179e66a00638ef3c26d61e63028b368dee25a04e59,,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,9e66a00638ef3c26d61e63028b368dee25a04e59TARA_ARC_108_MAG_00217,,Unknown,
10Chaetocerostaxogroup_middle,f1c483c6f5d02d08d79f9bfac3326c6498dcb321,TARA_PSE_93_MAG_00171,1.10404382501997,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_PSE_93_MAG_00171phs,TARA_PSE_93_MAG_00171phstaxogroup_middle,TARA_PSE_93_MAG_00171f1c483c6f5d02d08d79f9bfac3326c6498dcb321,,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,f1c483c6f5d02d08d79f9bfac3326c6498dcb321TARA_PSE_93_MAG_00171,,Unknown,
10Chaetocerostaxogroup_middle,9e66a00638ef3c26d61e63028b368dee25a04e59,TARA_SOC_28_MAG_00060,1.10421559920729,10,Chaetoceros,taxogroup_middle,phs,Mediophyceae,TARA_SOC_28_MAG_00060phs,TARA_SOC_28_MAG_00060phstaxogroup_middle,TARA_SOC_28_MAG_000609e66a00638ef3c26d61e63028b368dee25a04e59,1,1.03361863521309,1.08687125331884,1.04883025644021,0.00743666120471041,132,9e66a00638ef3c26d61e63028b368dee25a04e59TARA_SOC_28_MAG_00060,,Unknown,
10chloroparvulagenus,a443c3ba567e7566266d4d50867ae2969801d3a4,TARA_AON_82_MAG_00300,0.654784590040574,10,chloroparvula,genus,phs,g:Chloroparvula,TARA_AON_82_MAG_00300phs,TARA_AON_82_MAG_00300phsgenus,TARA_AON_82_MAG_00300a443c3ba567e7566266d4d50867ae2969801d3a4,60,0.857849103577057,1.03210615141139,0.982261637883738,0.0272917626840611,132,a443c3ba567e7566266d4d50867ae2969801d3a4TARA_AON_82_MAG_00300,,Unknown,
10chloroparvulagenus,036faccf8545ac212335a7f85f07c1da366121de,TARA_ION_45_MAG_00156,0.680398650065476,10,chloroparvula,genus,phs,g:Chloroparvula,TARA_ION_45_MAG_00156phs,TARA_ION_45_MAG_00156phsgenus,TARA_ION_45_MAG_00156036faccf8545ac212335a7f85f07c1da366121de,16,0.857849103577057,1.03210615141139,0.982261637883738,0.0272917626840611,132,036faccf8545ac212335a7f85f07c1da366121deTARA_ION_45_MAG_00156,,Unknown,
10chloroparvulagenus,f6cbf9fddf2c6ac86bf633996bd95bf2e7b107e8,TARA_PON_109_MAG_00222,0.67184658182457,10,chloroparvula,genus,phs,g:Chloroparvula,TARA_PON_109_MAG_00222phs,TARA_PON_109_MAG_00222phsgenus,TARA_PON_109_MAG_00222f6cbf9fddf2c6ac86bf633996bd95bf2e7b107e8,63,0.857849103577057,1.03210615141139,0.982261637883738,0.0272917626840611,132,f6cbf9fddf2c6ac86bf633996bd95bf2e7b107e8TARA_PON_109_MAG_00222,,Unknown,
10chloroparvulagenus,036faccf8545ac212335a7f85f07c1da366121de,TARA_PON_109_MAG_00226,0.610728378547469,10,chloroparvula,genus,phs,g:Chloroparvula,TARA_PON_109_MAG_00226phs,TARA_PON_109_MAG_00226phsgenus,TARA_PON_109_MAG_00226036faccf8545ac212335a7f85f07c1da366121de,22,0.857849103577057,1.03210615141139,0.982261637883738,0.0272917626840611,132,036faccf8545ac212335a7f85f07c1da366121deTARA_PON_109_MAG_00226,,Unknown,
10chloroparvulagenus,a443c3ba567e7566266d4d50867ae2969801d3a4,TARA_PSE_93_MAG_00220,0.636145770547397,10,chloroparvula,genus,phs,g:Chloroparvula,TARA_PSE_93_MAG_00220phs,TARA_PSE_93_MAG_00220phsgenus,TARA_PSE_93_MAG_00220a443c3ba567e7566266d4d50867ae2969801d3a4,45,0.857849103577057,1.03210615141139,0.982261637883738,0.0272917626840611,132,a443c3ba567e7566266d4d50867ae2969801d3a4TARA_PSE_93_MAG_00220,,Unknown,
10chloroparvulagenus,74c4f15ca9aa7b936dbf91e31457b5fa1f5e9784,TARA_IOS_50_MAG_00114,0.613554422808051,10,chloroparvula,genus,phs,g:Chloroparvula,TARA_IOS_50_MAG_00114phs,TARA_IOS_50_MAG_00114phsgenus,TARA_IOS_50_MAG_0011474c4f15ca9aa7b936dbf91e31457b5fa1f5e9784,77,0.857849103577057,1.03210615141139,0.982261637883738,0.0272917626840611,132,74c4f15ca9aa7b936dbf91e31457b5fa1f5e9784TARA_IOS_50_MAG_00114,,Unknown,
10chloroparvulagenus,a443c3ba567e7566266d4d50867ae2969801d3a4,TARA_PSE_93_MAG_00236,0.319384894388526,10,chloroparvula,genus,phs,g:Chloroparvula,TARA_PSE_93_MAG_00236phs,TARA_PSE_93_MAG_00236phsgenus,TARA_PSE_93_MAG_00236a443c3ba567e7566266d4d50867ae2969801d3a4,200,0.857849103577057,1.03210615141139,0.982261637883738,0.0272917626840611,132,a443c3ba567e7566266d4d50867ae2969801d3a4TARA_PSE_93_MAG_00236,,Unknown,
10chloroparvulataxogroup_middle,f359db7dd2290397296d6b8e8d184422cf3b006e,TARA_AON_82_MAG_00300,1.01438079059044,10,chloroparvula,taxogroup_middle,phs,Chloropicophyceae,TARA_AON_82_MAG_00300phs,TARA_AON_82_MAG_00300phstaxogroup_middle,TARA_AON_82_MAG_00300f359db7dd2290397296d6b8e8d184422cf3b006e,32,1.00507153687869,1.05528424661846,1.03461990948767,0.00896215324642453,132,f359db7dd2290397296d6b8e8d184422cf3b006eTARA_AON_82_MAG_00300,,Unknown,
10chloroparvulataxogroup_middle,574f35e3c48a314e8f8594c2c62d0f0c69266ae6,TARA_ION_45_MAG_00156,0.891381549719636,10,chloroparvula,taxogroup_middle,phs,Chloropicophyceae,TARA_ION_45_MAG_00156phs,TARA_ION_45_MAG_00156phstaxogroup_middle,TARA_ION_45_MAG_00156574f35e3c48a314e8f8594c2c62d0f0c69266ae6,34,1.00507153687869,1.05528424661846,1.03461990948767,0.00896215324642453,132,574f35e3c48a314e8f8594c2c62d0f0c69266ae6TARA_ION_45_MAG_00156,,Unknown,
10chloroparvulataxogroup_middle,486b49ac4cfe2a225ba4af6f61367abff50f83ad,TARA_PON_109_MAG_00222,0.906882947621433,10,chloroparvula,taxogroup_middle,phs,Chloropicophyceae,TARA_PON_109_MAG_00222phs,TARA_PON_109_MAG_00222phstaxogroup_middle,TARA_PON_109_MAG_00222486b49ac4cfe2a225ba4af6f61367abff50f83ad,23,1.00507153687869,1.05528424661846,1.03461990948767,0.00896215324642453,132,486b49ac4cfe2a225ba4af6f61367abff50f83adTARA_PON_109_MAG_00222,,Unknown,
10chloroparvulataxogroup_middle,d0430ca982ea85837786256dccf44460964f369b,TARA_PON_109_MAG_00226,1.02168134983725,10,chloroparvula,taxogroup_middle,phs,Chloropicophyceae,TARA_PON_109_MAG_00226phs,TARA_PON_109_MAG_00226phstaxogroup_middle,TARA_PON_109_MAG_00226d0430ca982ea85837786256dccf44460964f369b,9,1.00507153687869,1.05528424661846,1.03461990948767,0.00896215324642453,132,d0430ca982ea85837786256dccf44460964f369bTARA_PON_109_MAG_00226,,Unknown,
10chloroparvulataxogroup_middle,c7ddad378523fd691cef649731b804b704acba01,TARA_PSE_93_MAG_00220,1.00604382472771,10,chloroparvula,taxogroup_middle,phs,Chloropicophyceae,TARA_PSE_93_MAG_00220phs,TARA_PSE_93_MAG_00220phstaxogroup_middle,TARA_PSE_93_MAG_00220c7ddad378523fd691cef649731b804b704acba01,13,1.00507153687869,1.05528424661846,1.03461990948767,0.00896215324642453,132,c7ddad378523fd691cef649731b804b704acba01TARA_PSE_93_MAG_00220,,Unknown,
10chloroparvulataxogroup_middle,d53785771347788f23a2a216648878fba3b38d3e,TARA_IOS_50_MAG_00114,0.957656165643776,10,chloroparvula,taxogroup_middle,phs,Chloropicophyceae,TARA_IOS_50_MAG_00114phs,TARA_IOS_50_MAG_00114phstaxogroup_middle,TARA_IOS_50_MAG_00114d53785771347788f23a2a216648878fba3b38d3e,12,1.00507153687869,1.05528424661846,1.03461990948767,0.00896215324642453,132,d53785771347788f23a2a216648878fba3b38d3eTARA_IOS_50_MAG_00114,,Unknown,
10chloroparvulataxogroup_middle,c605ef53efb8ebba4670b2121fb6d43e69217b7e,TARA_PSE_93_MAG_00236,0.741591761566107,10,chloroparvula,taxogroup_middle,phs,Chloropicophyceae,TARA_PSE_93_MAG_00236phs,TARA_PSE_93_MAG_00236phstaxogroup_middle,TARA_PSE_93_MAG_00236c605ef53efb8ebba4670b2121fb6d43e69217b7e,87,1.00507153687869,1.05528424661846,1.03461990948767,0.00896215324642453,132,c605ef53efb8ebba4670b2121fb6d43e69217b7eTARA_PSE_93_MAG_00236,,Unknown,
10Chloropicongenus,c7ddad378523fd691cef649731b804b704acba01,TARA_AOS_82_MAG_00032,0.666560467628868,10,Chloropicon,genus,phs,g:Chloropicon,TARA_AOS_82_MAG_00032phs,TARA_AOS_82_MAG_00032phsgenus,TARA_AOS_82_MAG_00032c7ddad378523fd691cef649731b804b704acba01,65,0.972474126590765,1.0573613656954,1.02258869111537,0.0119045725489938,132,c7ddad378523fd691cef649731b804b704acba01TARA_AOS_82_MAG_00032,,Unknown,
10Chloropicongenus,486b49ac4cfe2a225ba4af6f61367abff50f83ad,TARA_AON_82_MAG_00229,0.739850325104569,10,Chloropicon,genus,phs,g:Chloropicon,TARA_AON_82_MAG_00229phs,TARA_AON_82_MAG_00229phsgenus,TARA_AON_82_MAG_00229486b49ac4cfe2a225ba4af6f61367abff50f83ad,53,0.972474126590765,1.0573613656954,1.02258869111537,0.0119045725489938,132,486b49ac4cfe2a225ba4af6f61367abff50f83adTARA_AON_82_MAG_00229,,Unknown,
10Chloropicongenus,7e733926acccccf889c91ea3aaccccda9de57c28,TARA_PON_109_MAG_00124,0.850346400654124,10,Chloropicon,genus,phs,g:Chloropicon,TARA_PON_109_MAG_00124phs,TARA_PON_109_MAG_00124phsgenus,TARA_PON_109_MAG_001247e733926acccccf889c91ea3aaccccda9de57c28,44,0.972474126590765,1.0573613656954,1.02258869111537,0.0119045725489938,132,7e733926acccccf889c91ea3aaccccda9de57c28TARA_PON_109_MAG_00124,,Unknown,
10Chloropicongenus,d53785771347788f23a2a216648878fba3b38d3e,TARA_PSE_93_MAG_00121,0.803689214213187,10,Chloropicon,genus,phs,g:Chloropicon,TARA_PSE_93_MAG_00121phs,TARA_PSE_93_MAG_00121phsgenus,TARA_PSE_93_MAG_00121d53785771347788f23a2a216648878fba3b38d3e,21,0.972474126590765,1.0573613656954,1.02258869111537,0.0119045725489938,132,d53785771347788f23a2a216648878fba3b38d3eTARA_PSE_93_MAG_00121,,Unknown,
10Chloropicongenus,d53785771347788f23a2a216648878fba3b38d3e,TARA_PSW_86_MAG_00160,0.763344497025986,10,Chloropicon,genus,phs,g:Chloropicon,TARA_PSW_86_MAG_00160phs,TARA_PSW_86_MAG_00160phsgenus,TARA_PSW_86_MAG_00160d53785771347788f23a2a216648878fba3b38d3e,24,0.972474126590765,1.0573613656954,1.02258869111537,0.0119045725489938,132,d53785771347788f23a2a216648878fba3b38d3eTARA_PSW_86_MAG_00160,,Unknown,
10Chloropicongenus,3ff909dfce4ec920e4b9a258800811f29215fbcf,TARA_MED_95_MAG_00462,0.945912931596555,10,Chloropicon,genus,phs,g:Chloropicon,TARA_MED_95_MAG_00462phs,TARA_MED_95_MAG_00462phsgenus,TARA_MED_95_MAG_004623ff909dfce4ec920e4b9a258800811f29215fbcf,46,0.972474126590765,1.0573613656954,1.02258869111537,0.0119045725489938,132,3ff909dfce4ec920e4b9a258800811f29215fbcfTARA_MED_95_MAG_00462,,Unknown,
10Chloropicongenus,d0430ca982ea85837786256dccf44460964f369b,TARA_PSE_93_MAG_00200,1.03873600361014,10,Chloropicon,genus,phs,g:Chloropicon,TARA_PSE_93_MAG_00200phs,TARA_PSE_93_MAG_00200phsgenus,TARA_PSE_93_MAG_00200d0430ca982ea85837786256dccf44460964f369b,6,0.972474126590765,1.0573613656954,1.02258869111537,0.0119045725489938,132,d0430ca982ea85837786256dccf44460964f369bTARA_PSE_93_MAG_00200,,Unknown,
10Chloropicongenus,178a2f0e4b05dcf7f4c5cee4332623d2d58352f0,TARA_PSE_93_MAG_00201,0.985433575167294,10,Chloropicon,genus,phs,g:Chloropicon,TARA_PSE_93_MAG_00201phs,TARA_PSE_93_MAG_00201phsgenus,TARA_PSE_93_MAG_00201178a2f0e4b05dcf7f4c5cee4332623d2d58352f0,10,0.972474126590765,1.0573613656954,1.02258869111537,0.0119045725489938,132,178a2f0e4b05dcf7f4c5cee4332623d2d58352f0TARA_PSE_93_MAG_00201,,Unknown,
10Chloropicongenus,7e733926acccccf889c91ea3aaccccda9de57c28,TARA_AOS_82_MAG_00131,0.774191365306999,10,Chloropicon,genus,phs,g:Chloropicon,TARA_AOS_82_MAG_00131phs,TARA_AOS_82_MAG_00131phsgenus,TARA_AOS_82_MAG_001317e733926acccccf889c91ea3aaccccda9de57c28,49,0.972474126590765,1.0573613656954,1.02258869111537,0.0119045725489938,132,7e733926acccccf889c91ea3aaccccda9de57c28TARA_AOS_82_MAG_00131,,Unknown,
