orgtaxlvltop,md5sum,SMAG,rho,tops,organism,taxlevel,metrics,taxogroup,fSMAG,taxlfSMAG,SMAG_md5sum,stcount,Min,Max,Mean,Se,iteration_count,md5sum_SMAG,if.matches,if.matches_no_na,if.matches_text
2Phaeocystistaxogroup_middle,96c5901e7210ca1d64ab089e389555218b7f293f,TARA_AON_82_MAG_00318,0.542426108904734,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_AON_82_MAG_00318rho,TARA_AON_82_MAG_00318rhotaxogroup_middle,TARA_AON_82_MAG_0031896c5901e7210ca1d64ab089e389555218b7f293f,128,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,96c5901e7210ca1d64ab089e389555218b7f293fTARA_AON_82_MAG_00318,,Unknown,
2Phaeocystistaxogroup_middle,958efdcdd035174c077fb3e050e2fffadb5911e1,TARA_ARC_108_MAG_00319,0.3686050123377,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_ARC_108_MAG_00319rho,TARA_ARC_108_MAG_00319rhotaxogroup_middle,TARA_ARC_108_MAG_00319958efdcdd035174c077fb3e050e2fffadb5911e1,67,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,958efdcdd035174c077fb3e050e2fffadb5911e1TARA_ARC_108_MAG_00319,,Unknown,
2Phaeocystistaxogroup_middle,96c5901e7210ca1d64ab089e389555218b7f293f,TARA_ION_45_MAG_00169,0.565332670261754,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_ION_45_MAG_00169rho,TARA_ION_45_MAG_00169rhotaxogroup_middle,TARA_ION_45_MAG_0016996c5901e7210ca1d64ab089e389555218b7f293f,136,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,96c5901e7210ca1d64ab089e389555218b7f293fTARA_ION_45_MAG_00169,,Unknown,
2Phaeocystistaxogroup_middle,96c5901e7210ca1d64ab089e389555218b7f293f,TARA_IOS_50_MAG_00142,0.567253696618672,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_IOS_50_MAG_00142rho,TARA_IOS_50_MAG_00142rhotaxogroup_middle,TARA_IOS_50_MAG_0014296c5901e7210ca1d64ab089e389555218b7f293f,137,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,96c5901e7210ca1d64ab089e389555218b7f293fTARA_IOS_50_MAG_00142,,Unknown,
2Phaeocystistaxogroup_middle,01c33c15da3325a97e0633e064e0f71e5c18f029,TARA_ARC_108_MAG_00268,0.0289691331519081,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_ARC_108_MAG_00268rho,TARA_ARC_108_MAG_00268rhotaxogroup_middle,TARA_ARC_108_MAG_0026801c33c15da3325a97e0633e064e0f71e5c18f029,9,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,01c33c15da3325a97e0633e064e0f71e5c18f029TARA_ARC_108_MAG_00268,,Unknown,
2Phaeocystistaxogroup_middle,1584a344b0b62a97e5fe31e92393ac9d7026d0f7,TARA_ION_45_MAG_00168,0.122613610958974,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_ION_45_MAG_00168rho,TARA_ION_45_MAG_00168rhotaxogroup_middle,TARA_ION_45_MAG_001681584a344b0b62a97e5fe31e92393ac9d7026d0f7,18,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,1584a344b0b62a97e5fe31e92393ac9d7026d0f7TARA_ION_45_MAG_00168,,Unknown,
2Phaeocystistaxogroup_middle,96c5901e7210ca1d64ab089e389555218b7f293f,TARA_AON_82_MAG_00337,0.600467595417319,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_AON_82_MAG_00337rho,TARA_AON_82_MAG_00337rhotaxogroup_middle,TARA_AON_82_MAG_0033796c5901e7210ca1d64ab089e389555218b7f293f,115,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,96c5901e7210ca1d64ab089e389555218b7f293fTARA_AON_82_MAG_00337,,Unknown,
2Phaeocystistaxogroup_middle,96c5901e7210ca1d64ab089e389555218b7f293f,TARA_PSE_93_MAG_00226,0.546555419621184,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_PSE_93_MAG_00226rho,TARA_PSE_93_MAG_00226rhotaxogroup_middle,TARA_PSE_93_MAG_0022696c5901e7210ca1d64ab089e389555218b7f293f,133,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,96c5901e7210ca1d64ab089e389555218b7f293fTARA_PSE_93_MAG_00226,,Unknown,
2Phaeocystistaxogroup_middle,958efdcdd035174c077fb3e050e2fffadb5911e1,TARA_SOC_28_MAG_00067,0.054418958866877,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_SOC_28_MAG_00067rho,TARA_SOC_28_MAG_00067rhotaxogroup_middle,TARA_SOC_28_MAG_00067958efdcdd035174c077fb3e050e2fffadb5911e1,12,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,958efdcdd035174c077fb3e050e2fffadb5911e1TARA_SOC_28_MAG_00067,,Unknown,
2Phaeocystistaxogroup_middle,f3c061efe3a78cea275afe6cf8e2686f64864b36,TARA_MED_95_MAG_00403,0.369016426878287,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_MED_95_MAG_00403rho,TARA_MED_95_MAG_00403rhotaxogroup_middle,TARA_MED_95_MAG_00403f3c061efe3a78cea275afe6cf8e2686f64864b36,40,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,f3c061efe3a78cea275afe6cf8e2686f64864b36TARA_MED_95_MAG_00403,,Unknown,
2Phaeocystistaxogroup_middle,96c5901e7210ca1d64ab089e389555218b7f293f,TARA_PON_109_MAG_00250,0.553813892656585,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_PON_109_MAG_00250rho,TARA_PON_109_MAG_00250rhotaxogroup_middle,TARA_PON_109_MAG_0025096c5901e7210ca1d64ab089e389555218b7f293f,135,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,96c5901e7210ca1d64ab089e389555218b7f293fTARA_PON_109_MAG_00250,,Unknown,
2Phaeocystistaxogroup_middle,958efdcdd035174c077fb3e050e2fffadb5911e1,TARA_SOC_28_MAG_00056,0.036170022379415,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_SOC_28_MAG_00056rho,TARA_SOC_28_MAG_00056rhotaxogroup_middle,TARA_SOC_28_MAG_00056958efdcdd035174c077fb3e050e2fffadb5911e1,6,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,958efdcdd035174c077fb3e050e2fffadb5911e1TARA_SOC_28_MAG_00056,,Unknown,
2Phaeocystistaxogroup_middle,24b03d417623084d5e71a6fe4b601e2890297aa9,TARA_AOS_82_MAG_00154,0.462232254847489,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_AOS_82_MAG_00154rho,TARA_AOS_82_MAG_00154rhotaxogroup_middle,TARA_AOS_82_MAG_0015424b03d417623084d5e71a6fe4b601e2890297aa9,113,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,24b03d417623084d5e71a6fe4b601e2890297aa9TARA_AOS_82_MAG_00154,,Unknown,
2Phaeocystistaxogroup_middle,958efdcdd035174c077fb3e050e2fffadb5911e1,TARA_AOS_82_MAG_00182,0.127742463791001,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_AOS_82_MAG_00182rho,TARA_AOS_82_MAG_00182rhotaxogroup_middle,TARA_AOS_82_MAG_00182958efdcdd035174c077fb3e050e2fffadb5911e1,25,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,958efdcdd035174c077fb3e050e2fffadb5911e1TARA_AOS_82_MAG_00182,,Unknown,
2Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_PSW_86_MAG_00284,0.533442720721849,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_PSW_86_MAG_00284rho,TARA_PSW_86_MAG_00284rhotaxogroup_middle,TARA_PSW_86_MAG_00284548387ad489fab49c1d2a4c59e12012cf6e6a238,75,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_PSW_86_MAG_00284,,Unknown,
2Phaeocystistaxogroup_middle,958efdcdd035174c077fb3e050e2fffadb5911e1,TARA_SOC_28_MAG_00064,0.156039548347065,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_SOC_28_MAG_00064rho,TARA_SOC_28_MAG_00064rhotaxogroup_middle,TARA_SOC_28_MAG_00064958efdcdd035174c077fb3e050e2fffadb5911e1,24,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,958efdcdd035174c077fb3e050e2fffadb5911e1TARA_SOC_28_MAG_00064,,Unknown,
2Phaeocystistaxogroup_middle,589cbd0c1ebd9618f516ac7674b772320d6df481,TARA_PSW_86_MAG_00279,0.428343399911203,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_PSW_86_MAG_00279rho,TARA_PSW_86_MAG_00279rhotaxogroup_middle,TARA_PSW_86_MAG_00279589cbd0c1ebd9618f516ac7674b772320d6df481,52,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,589cbd0c1ebd9618f516ac7674b772320d6df481TARA_PSW_86_MAG_00279,,Unknown,
2Phaeocystistaxogroup_middle,958efdcdd035174c077fb3e050e2fffadb5911e1,TARA_SOC_28_MAG_00074,0.0209260537804226,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_SOC_28_MAG_00074rho,TARA_SOC_28_MAG_00074rhotaxogroup_middle,TARA_SOC_28_MAG_00074958efdcdd035174c077fb3e050e2fffadb5911e1,5,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,958efdcdd035174c077fb3e050e2fffadb5911e1TARA_SOC_28_MAG_00074,,Unknown,
2Phaeocystistaxogroup_middle,c5a85e3313de0d2a5d1f9e82d73da85d94670557,TARA_MED_95_MAG_00438,0.492070413411803,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_MED_95_MAG_00438rho,TARA_MED_95_MAG_00438rhotaxogroup_middle,TARA_MED_95_MAG_00438c5a85e3313de0d2a5d1f9e82d73da85d94670557,73,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,c5a85e3313de0d2a5d1f9e82d73da85d94670557TARA_MED_95_MAG_00438,,Unknown,
2Phaeocystistaxogroup_middle,958efdcdd035174c077fb3e050e2fffadb5911e1,TARA_SOC_28_MAG_00057,0.170570630805346,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_SOC_28_MAG_00057rho,TARA_SOC_28_MAG_00057rhotaxogroup_middle,TARA_SOC_28_MAG_00057958efdcdd035174c077fb3e050e2fffadb5911e1,22,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,958efdcdd035174c077fb3e050e2fffadb5911e1TARA_SOC_28_MAG_00057,,Unknown,
2Phaeocystistaxogroup_middle,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,TARA_MED_95_MAG_00492,0.507449089783663,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_MED_95_MAG_00492rho,TARA_MED_95_MAG_00492rhotaxogroup_middle,TARA_MED_95_MAG_0049245a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,93,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7TARA_MED_95_MAG_00492,,Unknown,
2Phaeocystistaxogroup_middle,958efdcdd035174c077fb3e050e2fffadb5911e1,TARA_SOC_28_MAG_00059,0.176859018714296,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_SOC_28_MAG_00059rho,TARA_SOC_28_MAG_00059rhotaxogroup_middle,TARA_SOC_28_MAG_00059958efdcdd035174c077fb3e050e2fffadb5911e1,27,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,958efdcdd035174c077fb3e050e2fffadb5911e1TARA_SOC_28_MAG_00059,,Unknown,
2Phaeocystistaxogroup_middle,f3c061efe3a78cea275afe6cf8e2686f64864b36,TARA_MED_95_MAG_00453,0.344563919465582,2,Phaeocystis,taxogroup_middle,rho,Phaeocystales,TARA_MED_95_MAG_00453rho,TARA_MED_95_MAG_00453rhotaxogroup_middle,TARA_MED_95_MAG_00453f3c061efe3a78cea275afe6cf8e2686f64864b36,35,-0.00712607852849345,0.313153258539841,0.0371532267813355,0.0260549295735663,132,f3c061efe3a78cea275afe6cf8e2686f64864b36TARA_MED_95_MAG_00453,,Unknown,
2Picochlorumtaxogroup_middle,91f575c27e0bf10c3a22f5dbc3f74587ecb1af0d,TARA_AON_82_MAG_00198,0.020204590013025,2,Picochlorum,taxogroup_middle,rho,Chlorellales,TARA_AON_82_MAG_00198rho,TARA_AON_82_MAG_00198rhotaxogroup_middle,TARA_AON_82_MAG_0019891f575c27e0bf10c3a22f5dbc3f74587ecb1af0d,2,-0.0120048916786839,0.090126711935641,0.0092302464687918,0.0116918261413383,132,91f575c27e0bf10c3a22f5dbc3f74587ecb1af0dTARA_AON_82_MAG_00198,,Unknown,
2Prasinodermagenus,0899dd15f4b9d1547aa16b55c1ad044860a1ff97,TARA_PSW_86_MAG_00253,0.0721512193888296,2,Prasinoderma,genus,rho,g:Prasinoderma,TARA_PSW_86_MAG_00253rho,TARA_PSW_86_MAG_00253rhogenus,TARA_PSW_86_MAG_002530899dd15f4b9d1547aa16b55c1ad044860a1ff97,14,-0.0247538654886805,0.109738680397325,0.00679458990520443,0.0229401457417836,132,0899dd15f4b9d1547aa16b55c1ad044860a1ff97TARA_PSW_86_MAG_00253,,Unknown,
2Prasinodermagenus,242de4416ffa545c14f29355c6cb197b057ab582,TARA_AON_82_MAG_00340,0.0368362442276756,2,Prasinoderma,genus,rho,g:Prasinoderma,TARA_AON_82_MAG_00340rho,TARA_AON_82_MAG_00340rhogenus,TARA_AON_82_MAG_00340242de4416ffa545c14f29355c6cb197b057ab582,19,-0.0247538654886805,0.109738680397325,0.00679458990520443,0.0229401457417836,132,242de4416ffa545c14f29355c6cb197b057ab582TARA_AON_82_MAG_00340,,Unknown,
2Prasinodermataxogroup_middle,13c473c3f6549d56dc5ef976cdb41995d541b163,TARA_AON_82_MAG_00340,0.102918929392507,2,Prasinoderma,taxogroup_middle,rho,Prasinoderma-clade,TARA_AON_82_MAG_00340rho,TARA_AON_82_MAG_00340rhotaxogroup_middle,TARA_AON_82_MAG_0034013c473c3f6549d56dc5ef976cdb41995d541b163,16,-0.0195697501013234,0.109738680397325,0.0141550804675211,0.0233376024925367,132,13c473c3f6549d56dc5ef976cdb41995d541b163TARA_AON_82_MAG_00340,,Unknown,
2Prasinodermataxogroup_middle,0899dd15f4b9d1547aa16b55c1ad044860a1ff97,TARA_PSW_86_MAG_00253,0.0721512193888296,2,Prasinoderma,taxogroup_middle,rho,Prasinoderma-clade,TARA_PSW_86_MAG_00253rho,TARA_PSW_86_MAG_00253rhotaxogroup_middle,TARA_PSW_86_MAG_002530899dd15f4b9d1547aa16b55c1ad044860a1ff97,14,-0.0195697501013234,0.109738680397325,0.0141550804675211,0.0233376024925367,132,0899dd15f4b9d1547aa16b55c1ad044860a1ff97TARA_PSW_86_MAG_00253,,Unknown,
2Pseudo-nitzschiagenus,c6070e169f89c95433a06f7ed0bd5a3d135ea392,TARA_IOS_50_MAG_00115,0.00777275200961836,2,Pseudo-nitzschia,genus,rho,g:Pseudo-nitzschia,TARA_IOS_50_MAG_00115rho,TARA_IOS_50_MAG_00115rhogenus,TARA_IOS_50_MAG_00115c6070e169f89c95433a06f7ed0bd5a3d135ea392,2,-0.00131425241567285,0.253557187934097,0.0432284569921554,0.040337985320832,132,c6070e169f89c95433a06f7ed0bd5a3d135ea392TARA_IOS_50_MAG_00115,,Unknown,
2Pseudo-nitzschiagenus,70c061627746e0a626b4cf7358e294f8bc8d9aa0,TARA_PSE_93_MAG_00213,0.337350303372862,2,Pseudo-nitzschia,genus,rho,g:Pseudo-nitzschia,TARA_PSE_93_MAG_00213rho,TARA_PSE_93_MAG_00213rhogenus,TARA_PSE_93_MAG_0021370c061627746e0a626b4cf7358e294f8bc8d9aa0,22,-0.00131425241567285,0.253557187934097,0.0432284569921554,0.040337985320832,132,70c061627746e0a626b4cf7358e294f8bc8d9aa0TARA_PSE_93_MAG_00213,,Unknown,
2Pseudo-nitzschiagenus,e8349e16d7d6138c9d09749324860eefbe132bef,TARA_PSW_86_MAG_00236,0.392203620441265,2,Pseudo-nitzschia,genus,rho,g:Pseudo-nitzschia,TARA_PSW_86_MAG_00236rho,TARA_PSW_86_MAG_00236rhogenus,TARA_PSW_86_MAG_00236e8349e16d7d6138c9d09749324860eefbe132bef,64,-0.00131425241567285,0.253557187934097,0.0432284569921554,0.040337985320832,132,e8349e16d7d6138c9d09749324860eefbe132befTARA_PSW_86_MAG_00236,,Unknown,
2Pseudo-nitzschiagenus,a87c2db74636d770015aebea1cbf9a7017181b71,TARA_ARC_108_MAG_00212,0.0871312686296593,2,Pseudo-nitzschia,genus,rho,g:Pseudo-nitzschia,TARA_ARC_108_MAG_00212rho,TARA_ARC_108_MAG_00212rhogenus,TARA_ARC_108_MAG_00212a87c2db74636d770015aebea1cbf9a7017181b71,8,-0.00131425241567285,0.253557187934097,0.0432284569921554,0.040337985320832,132,a87c2db74636d770015aebea1cbf9a7017181b71TARA_ARC_108_MAG_00212,,Unknown,
2Pseudo-nitzschiagenus,c6070e169f89c95433a06f7ed0bd5a3d135ea392,TARA_PSW_86_MAG_00222,-0.00939387320330964,2,Pseudo-nitzschia,genus,rho,g:Pseudo-nitzschia,TARA_PSW_86_MAG_00222rho,TARA_PSW_86_MAG_00222rhogenus,TARA_PSW_86_MAG_00222c6070e169f89c95433a06f7ed0bd5a3d135ea392,,-0.00131425241567285,0.253557187934097,0.0432284569921554,0.040337985320832,132,c6070e169f89c95433a06f7ed0bd5a3d135ea392TARA_PSW_86_MAG_00222,,Unknown,
2Pseudo-nitzschiagenus,c6070e169f89c95433a06f7ed0bd5a3d135ea392,TARA_ARC_108_MAG_00230,0.0916395084896444,2,Pseudo-nitzschia,genus,rho,g:Pseudo-nitzschia,TARA_ARC_108_MAG_00230rho,TARA_ARC_108_MAG_00230rhogenus,TARA_ARC_108_MAG_00230c6070e169f89c95433a06f7ed0bd5a3d135ea392,6,-0.00131425241567285,0.253557187934097,0.0432284569921554,0.040337985320832,132,c6070e169f89c95433a06f7ed0bd5a3d135ea392TARA_ARC_108_MAG_00230,,Unknown,
2Pseudo-nitzschiagenus,6d5b8192e826f224f153b2059bd8949b104fc778,TARA_ARC_108_MAG_00228,0.133204776076384,2,Pseudo-nitzschia,genus,rho,g:Pseudo-nitzschia,TARA_ARC_108_MAG_00228rho,TARA_ARC_108_MAG_00228rhogenus,TARA_ARC_108_MAG_002286d5b8192e826f224f153b2059bd8949b104fc778,6,-0.00131425241567285,0.253557187934097,0.0432284569921554,0.040337985320832,132,6d5b8192e826f224f153b2059bd8949b104fc778TARA_ARC_108_MAG_00228,,Unknown,
2Pseudo-nitzschiataxogroup_middle,1393da6ff6a28730a018f467420ff968b85e4704,TARA_IOS_50_MAG_00115,0.144823710297385,2,Pseudo-nitzschia,taxogroup_middle,rho,Bacillariophyceae,TARA_IOS_50_MAG_00115rho,TARA_IOS_50_MAG_00115rhotaxogroup_middle,TARA_IOS_50_MAG_001151393da6ff6a28730a018f467420ff968b85e4704,7,0.0439415352363274,0.377213965361115,0.139704878144389,0.050896984501737,132,1393da6ff6a28730a018f467420ff968b85e4704TARA_IOS_50_MAG_00115,,Unknown,
2Pseudo-nitzschiataxogroup_middle,3f26f4d252c95f44dcdfa7b2cc38bc02ea4ab947,TARA_PSE_93_MAG_00213,0.402248664977839,2,Pseudo-nitzschia,taxogroup_middle,rho,Bacillariophyceae,TARA_PSE_93_MAG_00213rho,TARA_PSE_93_MAG_00213rhotaxogroup_middle,TARA_PSE_93_MAG_002133f26f4d252c95f44dcdfa7b2cc38bc02ea4ab947,42,0.0439415352363274,0.377213965361115,0.139704878144389,0.050896984501737,132,3f26f4d252c95f44dcdfa7b2cc38bc02ea4ab947TARA_PSE_93_MAG_00213,,Unknown,
2Pseudo-nitzschiataxogroup_middle,569543b1e4ad4da0073ff8375a37b82eb9e162c9,TARA_PSW_86_MAG_00236,0.516938362887715,2,Pseudo-nitzschia,taxogroup_middle,rho,Bacillariophyceae,TARA_PSW_86_MAG_00236rho,TARA_PSW_86_MAG_00236rhotaxogroup_middle,TARA_PSW_86_MAG_00236569543b1e4ad4da0073ff8375a37b82eb9e162c9,61,0.0439415352363274,0.377213965361115,0.139704878144389,0.050896984501737,132,569543b1e4ad4da0073ff8375a37b82eb9e162c9TARA_PSW_86_MAG_00236,,Unknown,
2Pseudo-nitzschiataxogroup_middle,2a201e2e7e5baa273025db3bf1dfc137afd18f58,TARA_ARC_108_MAG_00212,0.142066779269535,2,Pseudo-nitzschia,taxogroup_middle,rho,Bacillariophyceae,TARA_ARC_108_MAG_00212rho,TARA_ARC_108_MAG_00212rhotaxogroup_middle,TARA_ARC_108_MAG_002122a201e2e7e5baa273025db3bf1dfc137afd18f58,4,0.0439415352363274,0.377213965361115,0.139704878144389,0.050896984501737,132,2a201e2e7e5baa273025db3bf1dfc137afd18f58TARA_ARC_108_MAG_00212,,Unknown,
2Pseudo-nitzschiataxogroup_middle,3b8c6600cd868873496572ba242d04df3bd0402d,TARA_PSW_86_MAG_00222,0.334631952507191,2,Pseudo-nitzschia,taxogroup_middle,rho,Bacillariophyceae,TARA_PSW_86_MAG_00222rho,TARA_PSW_86_MAG_00222rhotaxogroup_middle,TARA_PSW_86_MAG_002223b8c6600cd868873496572ba242d04df3bd0402d,9,0.0439415352363274,0.377213965361115,0.139704878144389,0.050896984501737,132,3b8c6600cd868873496572ba242d04df3bd0402dTARA_PSW_86_MAG_00222,,Unknown,
2Pseudo-nitzschiataxogroup_middle,2a201e2e7e5baa273025db3bf1dfc137afd18f58,TARA_ARC_108_MAG_00230,0.149285756176322,2,Pseudo-nitzschia,taxogroup_middle,rho,Bacillariophyceae,TARA_ARC_108_MAG_00230rho,TARA_ARC_108_MAG_00230rhotaxogroup_middle,TARA_ARC_108_MAG_002302a201e2e7e5baa273025db3bf1dfc137afd18f58,5,0.0439415352363274,0.377213965361115,0.139704878144389,0.050896984501737,132,2a201e2e7e5baa273025db3bf1dfc137afd18f58TARA_ARC_108_MAG_00230,,Unknown,
2Pseudo-nitzschiataxogroup_middle,c6070e169f89c95433a06f7ed0bd5a3d135ea392,TARA_ARC_108_MAG_00228,0.204109125997689,2,Pseudo-nitzschia,taxogroup_middle,rho,Bacillariophyceae,TARA_ARC_108_MAG_00228rho,TARA_ARC_108_MAG_00228rhotaxogroup_middle,TARA_ARC_108_MAG_00228c6070e169f89c95433a06f7ed0bd5a3d135ea392,6,0.0439415352363274,0.377213965361115,0.139704878144389,0.050896984501737,132,c6070e169f89c95433a06f7ed0bd5a3d135ea392TARA_ARC_108_MAG_00228,,Unknown,
2Sister_Pelagomonastaxogroup_middle,cd82ce5a6e59e15bcd23298807449eb97e456348,TARA_AOS_82_MAG_00045,0.12057635787007,2,Sister_Pelagomonas,taxogroup_middle,rho,Pelagomonadales,TARA_AOS_82_MAG_00045rho,TARA_AOS_82_MAG_00045rhotaxogroup_middle,TARA_AOS_82_MAG_00045cd82ce5a6e59e15bcd23298807449eb97e456348,7,-0.0038063286253649,0.173901425690681,0.0299520531803712,0.0373090060869398,132,cd82ce5a6e59e15bcd23298807449eb97e456348TARA_AOS_82_MAG_00045,,Unknown,
2Sister_Pelagomonastaxogroup_middle,cd82ce5a6e59e15bcd23298807449eb97e456348,TARA_ARC_108_MAG_00123,0.0615553856036339,2,Sister_Pelagomonas,taxogroup_middle,rho,Pelagomonadales,TARA_ARC_108_MAG_00123rho,TARA_ARC_108_MAG_00123rhotaxogroup_middle,TARA_ARC_108_MAG_00123cd82ce5a6e59e15bcd23298807449eb97e456348,8,-0.0038063286253649,0.173901425690681,0.0299520531803712,0.0373090060869398,132,cd82ce5a6e59e15bcd23298807449eb97e456348TARA_ARC_108_MAG_00123,,Unknown,
2Skeletonemagenus,425e465f93e4f3e9fa2c2299b8b9863f5d4b2350,TARA_MED_95_MAG_00394,0.130378804366549,2,Skeletonema,genus,rho,g:Skeletonema,TARA_MED_95_MAG_00394rho,TARA_MED_95_MAG_00394rhogenus,TARA_MED_95_MAG_00394425e465f93e4f3e9fa2c2299b8b9863f5d4b2350,1,-0.013084445334512,0.174091898213928,0.0185639549786569,0.030590098808415,132,425e465f93e4f3e9fa2c2299b8b9863f5d4b2350TARA_MED_95_MAG_00394,,Unknown,
2Skeletonemagenus,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,TARA_ARC_108_MAG_00253,0.155576524899212,2,Skeletonema,genus,rho,g:Skeletonema,TARA_ARC_108_MAG_00253rho,TARA_ARC_108_MAG_00253rhogenus,TARA_ARC_108_MAG_002530e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,13,-0.013084445334512,0.174091898213928,0.0185639549786569,0.030590098808415,132,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93TARA_ARC_108_MAG_00253,,Unknown,
2Skeletonemagenus,ed1069afac297c3042f5df64b25b7387b7f7516f,TARA_ARC_108_MAG_00138,0.202901347609109,2,Skeletonema,genus,rho,g:Skeletonema,TARA_ARC_108_MAG_00138rho,TARA_ARC_108_MAG_00138rhogenus,TARA_ARC_108_MAG_00138ed1069afac297c3042f5df64b25b7387b7f7516f,15,-0.013084445334512,0.174091898213928,0.0185639549786569,0.030590098808415,132,ed1069afac297c3042f5df64b25b7387b7f7516fTARA_ARC_108_MAG_00138,,Unknown,
2Skeletonemataxogroup_middle,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,TARA_ARC_108_MAG_00138,0.311378322062736,2,Skeletonema,taxogroup_middle,rho,Mediophyceae,TARA_ARC_108_MAG_00138rho,TARA_ARC_108_MAG_00138rhotaxogroup_middle,TARA_ARC_108_MAG_001380e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,16,0.0257138870092334,0.380967176574926,0.154206544765442,0.049063232486957,132,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93TARA_ARC_108_MAG_00138,,Unknown,
2Skeletonemataxogroup_middle,870fad11a85dd13e9f4fd0216e0991a943c89bea,TARA_MED_95_MAG_00394,0.187294420103366,2,Skeletonema,taxogroup_middle,rho,Mediophyceae,TARA_MED_95_MAG_00394rho,TARA_MED_95_MAG_00394rhotaxogroup_middle,TARA_MED_95_MAG_00394870fad11a85dd13e9f4fd0216e0991a943c89bea,4,0.0257138870092334,0.380967176574926,0.154206544765442,0.049063232486957,132,870fad11a85dd13e9f4fd0216e0991a943c89beaTARA_MED_95_MAG_00394,,Unknown,
2Skeletonemataxogroup_middle,cbb5774504d3d908979339abb289974f21d89d26,TARA_ARC_108_MAG_00253,0.236241449625111,2,Skeletonema,taxogroup_middle,rho,Mediophyceae,TARA_ARC_108_MAG_00253rho,TARA_ARC_108_MAG_00253rhotaxogroup_middle,TARA_ARC_108_MAG_00253cbb5774504d3d908979339abb289974f21d89d26,10,0.0257138870092334,0.380967176574926,0.154206544765442,0.049063232486957,132,cbb5774504d3d908979339abb289974f21d89d26TARA_ARC_108_MAG_00253,,Unknown,
