organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count,matchtype
Aureococcus,genus,0.397895445593942,0.455390192052243,0.425590873793127,0.0169277265150853,1,cor,33,Both
Aureococcus,genus,0.397895445593942,0.455390192052243,0.42594111408368,0.0161010087679302,1,cor,34,Both
Aureococcus,genus,0.397895445593942,0.455390192052243,0.428310235206295,0.0174076938042481,1,cor,35,Both
Aureococcus,genus,0.397895445593942,0.455390192052243,0.430330630832922,0.0181890479949472,1,cor,36,Both
Aureococcus,genus,0.397895445593942,0.455390192052243,0.43052490325024,0.0174905834139351,1,cor,37,Both
Aureococcus,genus,0.397895445593942,0.46078134223719,0.432541999182703,0.0185768453538986,1,cor,38,Both
Aureococcus,genus,0.397895445593942,0.462684158735106,0.434425884154728,0.0194647613005566,1,cor,39,Both
Aureococcus,genus,0.397895445593942,0.462684158735106,0.434579848349887,0.018857362189734,1,cor,40,Both
Aureococcus,genus,0.397895445593942,0.462684158735106,0.434844218425519,0.0183286797932273,1,cor,41,Both
Aureococcus,genus,0.383386278259546,0.462684158735106,0.432135905785205,0.0213691677770333,1,cor,42,Both
Aureococcus,genus,0.383386278259546,0.462684158735106,0.431636069885601,0.020918993659473,1,cor,43,Both
Aureococcus,genus,0.383386278259546,0.462684158735106,0.431149208380892,0.0205110164925812,1,cor,44,Both
Aureococcus,genus,0.0400374437016808,0.0551250207047238,0.0467280741447726,0.00660429898526752,1,cor,24,None.
Aureococcus,genus,0.0155078383844101,0.0673039502290751,0.0442320233839128,0.0157354976083537,1,cor,25,None.
Aureococcus,genus,0.0155078383844101,0.108391239215611,0.05045852576626,0.0237434007279141,1,cor,26,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0403522160702987,0.0271574307818061,1,cor,27,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0390035217014496,0.0262508801572333,1,cor,28,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.038701284332699,0.0245617117513788,1,cor,29,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0421224658616714,0.0256476613154987,1,cor,30,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0436476331158838,0.0247115045453279,1,cor,31,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0435006347265551,0.0238770531609274,1,cor,32,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0456622563844624,0.0241792322030272,1,cor,33,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.046820388621431,0.0238022625783893,1,cor,34,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0471873569118733,0.023701492179205,1,cor,35,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0473977248325313,0.0226600039314712,1,cor,36,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0490404477111991,0.0227528484782199,1,cor,37,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0489152574080127,0.0220480178569287,1,cor,38,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0488935684662115,0.0222434903882194,1,cor,39,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0480029585745453,0.0217823659909401,1,cor,40,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0487734741610043,0.0219195181261331,1,cor,41,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0484296319429195,0.0218154324962367,1,cor,42,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0485066354556129,0.0216880246135418,1,cor,43,None.
Aureococcus,genus,0.000122697504246376,0.108391239215611,0.0478133990649724,0.0216775586233661,1,cor,44,None.
Aureococcus,genus,0.0481404945201673,0.0481404945201673,0.0481404945201673,,1,cor,24,"Only V9, not SMAG"
Aureococcus,genus,0.0481404945201673,0.0709178879920269,0.0595291912560971,0.0161060493817061,1,cor,25,"Only V9, not SMAG"
Aureococcus,genus,0.0216875674162391,0.0709178879920269,0.0480817479275326,0.0202516712606465,1,cor,26,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0709178879920269,0.0421970067986452,0.0219259784823179,1,cor,27,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0709178879920269,0.0450603992187526,0.0208276960520079,1,cor,28,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0837370590823247,0.0505856363421201,0.0239831569908638,1,cor,29,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0837370590823247,0.0514913883088587,0.0224148958886091,1,cor,30,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0837370590823247,0.0514913883088587,0.0224148958886091,1,cor,31,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.055261707004581,0.0242642804175549,1,cor,32,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.055261707004581,0.0242642804175549,1,cor,33,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0535540184436739,0.0237056528320809,1,cor,34,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0535540184436739,0.0237056528320809,1,cor,35,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0535540184436739,0.0237056528320809,1,cor,36,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0535540184436739,0.0237056528320809,1,cor,37,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0543144711199349,0.022755446528779,1,cor,38,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0539318757716368,0.0218303095283627,1,cor,39,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0539318757716368,0.0218303095283627,1,cor,40,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0539318757716368,0.0218303095283627,1,cor,41,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0539318757716368,0.0218303095283627,1,cor,42,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0548337182505579,0.0212435930308495,1,cor,43,"Only V9, not SMAG"
Aureococcus,genus,0.0186580422830957,0.0891945752660816,0.0548337182505579,0.0212435930308495,1,cor,44,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.433999425525038,0.433999425525038,0.433999425525038,,1,cor,24,Both
Aureococcus,taxogroup_middle,0.433338151497078,0.433999425525038,0.433668788511058,0.000467591349393068,1,cor,25,Both
Aureococcus,taxogroup_middle,0.433338151497078,0.455390192052243,0.44090925635812,0.0125452160112138,1,cor,26,Both
Aureococcus,taxogroup_middle,0.433338151497078,0.455390192052243,0.439633730123156,0.0105560171726681,1,cor,27,Both
Aureococcus,taxogroup_middle,0.433338151497078,0.455390192052243,0.438410768654589,0.00954202796475942,1,cor,28,Both
Aureococcus,taxogroup_middle,0.419738816946028,0.455390192052243,0.435298776703162,0.011443216400063,1,cor,29,Both
Aureococcus,taxogroup_middle,0.413609662849861,0.455390192052243,0.432200331866976,0.0132787495948389,1,cor,30,Both
Aureococcus,taxogroup_middle,0.404564275563172,0.455390192052243,0.428745824829001,0.0157036565434308,1,cor,31,Both
Aureococcus,taxogroup_middle,0.404564275563172,0.455390192052243,0.428668143593036,0.0146912740972174,1,cor,32,Both
Aureococcus,taxogroup_middle,0.397895445593942,0.455390192052243,0.425590873793127,0.0169277265150853,1,cor,33,Both
Aureococcus,taxogroup_middle,0.397895445593942,0.455390192052243,0.42594111408368,0.0161010087679302,1,cor,34,Both
Aureococcus,taxogroup_middle,0.397895445593942,0.455390192052243,0.428310235206295,0.0174076938042481,1,cor,35,Both
Aureococcus,taxogroup_middle,0.397895445593942,0.455390192052243,0.430330630832922,0.0181890479949472,1,cor,36,Both
Aureococcus,taxogroup_middle,0.397895445593942,0.455390192052243,0.43052490325024,0.0174905834139351,1,cor,37,Both
Aureococcus,taxogroup_middle,0.397895445593942,0.46078134223719,0.432541999182703,0.0185768453538986,1,cor,38,Both
Aureococcus,taxogroup_middle,0.397895445593942,0.462684158735106,0.434425884154728,0.0194647613005566,1,cor,39,Both
Aureococcus,taxogroup_middle,0.397895445593942,0.462684158735106,0.434579848349887,0.018857362189734,1,cor,40,Both
Aureococcus,taxogroup_middle,0.397895445593942,0.462684158735106,0.434844218425519,0.0183286797932273,1,cor,41,Both
Aureococcus,taxogroup_middle,0.383386278259546,0.462684158735106,0.432135905785205,0.0213691677770333,1,cor,42,Both
Aureococcus,taxogroup_middle,0.383386278259546,0.462684158735106,0.431636069885601,0.020918993659473,1,cor,43,Both
Aureococcus,taxogroup_middle,0.383386278259546,0.462684158735106,0.431149208380892,0.0205110164925812,1,cor,44,Both
Aureococcus,taxogroup_middle,0.0497698577385784,0.0736749832526723,0.0596050760023671,0.00877893335676621,1,cor,24,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.106798510648393,0.0730232740870911,0.0190792687729627,1,cor,25,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0756880937946177,0.0193881848165717,1,cor,26,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0726038184298334,0.0180352626497204,1,cor,27,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0732704461526539,0.0165559514814058,1,cor,28,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.073665122242201,0.0163398721115658,1,cor,29,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0738818982019356,0.0152968074565284,1,cor,30,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0749838559785477,0.0146450523166565,1,cor,31,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0750277872458156,0.0151342165356454,1,cor,32,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0759962098911016,0.0150332032289848,1,cor,33,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0756689132085253,0.0145372933495985,1,cor,34,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0760655485206504,0.0143668447530467,1,cor,35,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.075986734507416,0.014123105818395,1,cor,36,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0758933729557621,0.0136343540548185,1,cor,37,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0752663292946374,0.013574704692946,1,cor,38,None.
Aureococcus,taxogroup_middle,0.0497698577385784,0.108391239215611,0.0756178905492998,0.0140338541066282,1,cor,39,None.
Aureococcus,taxogroup_middle,0.0481539628849048,0.108391239215611,0.0749875675317583,0.0140740856199652,1,cor,40,None.
Aureococcus,taxogroup_middle,0.0481539628849048,0.108391239215611,0.0748351416218805,0.0142109141804022,1,cor,41,None.
Aureococcus,taxogroup_middle,0.0448315115776583,0.108391239215611,0.0744819321789479,0.0143905728925691,1,cor,42,None.
Aureococcus,taxogroup_middle,0.0448315115776583,0.108391239215611,0.0745624694850743,0.0143227418260781,1,cor,43,None.
Aureococcus,taxogroup_middle,0.0448315115776583,0.108391239215611,0.0746768278907198,0.0141259629119832,1,cor,44,None.
Aureococcus,taxogroup_middle,0.0837370590823247,0.0837370590823247,0.0837370590823247,,1,cor,29,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0837370590823247,0.0837370590823247,0.0837370590823247,,1,cor,30,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0837370590823247,0.0837370590823247,0.0837370590823247,,1,cor,31,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0837370590823247,0.0891945752660816,0.0864658171742032,0.00385904670196983,1,cor,32,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0837370590823247,0.0891945752660816,0.0864658171742032,0.00385904670196983,1,cor,33,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0837370590823247,0.0891945752660816,0.0864658171742032,0.00385904670196983,1,cor,34,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0837370590823247,0.0891945752660816,0.0864658171742032,0.00385904670196983,1,cor,35,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0837370590823247,0.0891945752660816,0.0864658171742032,0.00385904670196983,1,cor,36,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0837370590823247,0.0891945752660816,0.0864658171742032,0.00385904670196983,1,cor,37,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0626794505588057,0.0891945752660816,0.078537028302404,0.0140015427594494,1,cor,38,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0626794505588057,0.0891945752660816,0.078537028302404,0.0140015427594494,1,cor,39,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0626794505588057,0.0891945752660816,0.078537028302404,0.0140015427594494,1,cor,40,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0626794505588057,0.0891945752660816,0.078537028302404,0.0140015427594494,1,cor,41,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0626794505588057,0.0891945752660816,0.078537028302404,0.0140015427594494,1,cor,42,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0626794505588057,0.0891945752660816,0.078537028302404,0.0140015427594494,1,cor,43,"Only V9, not SMAG"
Aureococcus,taxogroup_middle,0.0626794505588057,0.0891945752660816,0.078537028302404,0.0140015427594494,1,cor,44,"Only V9, not SMAG"
Bathycoccus,genus,0.433999425525038,0.433999425525038,0.433999425525038,,1,cor,24,Both
Bathycoccus,genus,0.433338151497078,0.433999425525038,0.433668788511058,0.000467591349393068,1,cor,25,Both
Bathycoccus,genus,0.433338151497078,0.455390192052243,0.44090925635812,0.0125452160112138,1,cor,26,Both
Bathycoccus,genus,0.433338151497078,0.455390192052243,0.439633730123156,0.0105560171726681,1,cor,27,Both
Bathycoccus,genus,0.433338151497078,0.455390192052243,0.438410768654589,0.00954202796475942,1,cor,28,Both
Bathycoccus,genus,0.419738816946028,0.455390192052243,0.435298776703162,0.011443216400063,1,cor,29,Both
Bathycoccus,genus,0.413609662849861,0.455390192052243,0.432200331866976,0.0132787495948389,1,cor,30,Both
Bathycoccus,genus,0.404564275563172,0.455390192052243,0.428745824829001,0.0157036565434308,1,cor,31,Both
Bathycoccus,genus,0.404564275563172,0.455390192052243,0.428668143593036,0.0146912740972174,1,cor,32,Both
Bathycoccus,genus,0.397895445593942,0.455390192052243,0.425590873793127,0.0169277265150853,1,cor,33,Both
Bathycoccus,genus,0.397895445593942,0.455390192052243,0.42594111408368,0.0161010087679302,1,cor,34,Both
Bathycoccus,genus,0.397895445593942,0.455390192052243,0.428310235206295,0.0174076938042481,1,cor,35,Both
Bathycoccus,genus,0.397895445593942,0.455390192052243,0.430330630832922,0.0181890479949472,1,cor,36,Both
Bathycoccus,genus,0.397895445593942,0.455390192052243,0.43052490325024,0.0174905834139351,1,cor,37,Both
Bathycoccus,genus,0.397895445593942,0.46078134223719,0.432541999182703,0.0185768453538986,1,cor,38,Both
Bathycoccus,genus,0.397895445593942,0.462684158735106,0.434425884154728,0.0194647613005566,1,cor,39,Both
Bathycoccus,genus,0.397895445593942,0.462684158735106,0.434579848349887,0.018857362189734,1,cor,40,Both
Bathycoccus,genus,0.397895445593942,0.462684158735106,0.434844218425519,0.0183286797932273,1,cor,41,Both
Bathycoccus,genus,0.383386278259546,0.462684158735106,0.432135905785205,0.0213691677770333,1,cor,42,Both
Bathycoccus,genus,0.383386278259546,0.462684158735106,0.431636069885601,0.020918993659473,1,cor,43,Both
Bathycoccus,genus,0.383386278259546,0.462684158735106,0.431149208380892,0.0205110164925812,1,cor,44,Both
Bathycoccus,genus,-0.0306820673349167,0.0519592468406018,0.0153280168597858,0.0339501339613034,1,cor,24,None.
Bathycoccus,genus,-0.0306820673349167,0.0519592468406018,0.0204555296825581,0.0284697753109601,1,cor,25,None.
Bathycoccus,genus,-0.0306820673349167,0.065075309098359,0.0282252993068498,0.0281390963944658,1,cor,26,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0325417631936632,0.0291696600228422,1,cor,27,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0315964429736196,0.0269898540208505,1,cor,28,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0332822341697349,0.0259551284975975,1,cor,29,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0336091512117272,0.0247932465607152,1,cor,30,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0345742747137343,0.0241685851605638,1,cor,31,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0338727839411241,0.0238912560603697,1,cor,32,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0370787612991019,0.0238751659527257,1,cor,33,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0371167954761297,0.0230109264911279,1,cor,34,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0361457077573714,0.0224002009146159,1,cor,35,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0370659839896182,0.0227380041309467,1,cor,36,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0374700403721957,0.0222982779896012,1,cor,37,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0359707015591029,0.0219973872273359,1,cor,38,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0367804032981016,0.0218561465486368,1,cor,39,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0375017063739273,0.021783327089536,1,cor,40,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0375880874819749,0.0213686787922913,1,cor,41,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0370140465186001,0.0214264121220554,1,cor,42,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0365243888436338,0.0220025028487206,1,cor,43,None.
Bathycoccus,genus,-0.0306820673349167,0.0912976560817411,0.0367100381454882,0.0213718229547256,1,cor,44,None.
Bathycoccus,genus,-0.0182954865694847,0.0389228577509018,0.0103136855907086,0.0404594792772121,1,cor,24,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0651115060983804,0.0341222245612835,0.0309732028899014,1,cor,25,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0651115060983804,0.0350945105257372,0.0243598805797762,1,cor,26,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0651115060983804,0.0360418709219388,0.0233224315327125,1,cor,27,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0707431171482493,0.037025849065188,0.0243429924338106,1,cor,28,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0707431171482493,0.0346071862369921,0.0235907216733698,1,cor,29,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.071130086726778,0.0340181465116088,0.0246781357542707,1,cor,30,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.071130086726778,0.0347861388950659,0.0242642422549272,1,cor,31,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.0390001838732198,0.0250817746407744,1,cor,32,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.0390001838732198,0.0250817746407744,1,cor,33,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.038730430873829,0.0245906949274957,1,cor,34,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.0375260176898293,0.0248642328455771,1,cor,35,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.0396673525202579,0.0249636546272052,1,cor,36,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.0398234387153161,0.0240308062595844,1,cor,37,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.0402013890191015,0.0237663006136925,1,cor,38,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.0395578008554081,0.0232611414220712,1,cor,39,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.039753103494721,0.0229673804697599,1,cor,40,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.0397867468889112,0.0223712486245932,1,cor,41,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0820662834296046,0.0392233323293979,0.0223824891488528,1,cor,42,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0862580128131445,0.0403567800108101,0.0230930405006036,1,cor,43,"Only V9, not SMAG"
Bathycoccus,genus,-0.0182954865694847,0.0862580128131445,0.0403567800108101,0.0230930405006036,1,cor,44,"Only V9, not SMAG"
Bathycoccus,taxogroup_middle,0.433999425525038,0.433999425525038,0.433999425525038,,1,cor,24,Both
Bathycoccus,taxogroup_middle,0.433338151497078,0.433999425525038,0.433668788511058,0.000467591349393068,1,cor,25,Both
Bathycoccus,taxogroup_middle,0.433338151497078,0.455390192052243,0.44090925635812,0.0125452160112138,1,cor,26,Both
Bathycoccus,taxogroup_middle,0.433338151497078,0.455390192052243,0.439633730123156,0.0105560171726681,1,cor,27,Both
Bathycoccus,taxogroup_middle,0.433338151497078,0.455390192052243,0.438410768654589,0.00954202796475942,1,cor,28,Both
Bathycoccus,taxogroup_middle,0.419738816946028,0.455390192052243,0.435298776703162,0.011443216400063,1,cor,29,Both
Bathycoccus,taxogroup_middle,0.413609662849861,0.455390192052243,0.432200331866976,0.0132787495948389,1,cor,30,Both
Bathycoccus,taxogroup_middle,0.404564275563172,0.455390192052243,0.428745824829001,0.0157036565434308,1,cor,31,Both
Bathycoccus,taxogroup_middle,0.404564275563172,0.455390192052243,0.428668143593036,0.0146912740972174,1,cor,32,Both
Bathycoccus,taxogroup_middle,0.397895445593942,0.455390192052243,0.425590873793127,0.0169277265150853,1,cor,33,Both
Bathycoccus,taxogroup_middle,0.397895445593942,0.455390192052243,0.42594111408368,0.0161010087679302,1,cor,34,Both
