organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count
Attheya,genus,0.487390932176307,0.487390932176307,0.487390932176307,,1,vlr,1
Attheya,genus,0.384980099923114,0.487390932176307,0.436185516049711,0.0724153939531908,1,vlr,2
Attheya,genus,0.384980099923114,0.487390932176307,0.432416241866626,0.0516199275890592,1,vlr,3
Attheya,genus,0.384980099923114,0.487390932176307,0.439668435660379,0.0445734062211432,1,vlr,4
Attheya,genus,0.368412544338618,0.487390932176307,0.425417257396026,0.0500556871516913,1,vlr,5
Attheya,genus,0.327427243923287,0.487390932176307,0.409085588483903,0.060039969268094,1,vlr,6
Attheya,genus,0.327427243923287,0.487390932176307,0.399793708228721,0.0600697222303489,1,vlr,7
Attheya,genus,0.327427243923287,0.487390932176307,0.401845352431803,0.0559156850386698,1,vlr,8
Attheya,genus,0.327427243923287,0.487390932176307,0.406169503400741,0.0538890331013205,1,vlr,9
Attheya,genus,0.327427243923287,0.532715380486474,0.418824091109314,0.0646741372105999,1,vlr,10
Attheya,genus,0.313547331495672,0.532715380486474,0.409253476598983,0.0690799023211593,1,vlr,11
Attheya,genus,0.313547331495672,0.532715380486474,0.413502988782685,0.067490087991789,1,vlr,12
Attheya,genus,0.313547331495672,0.532715380486474,0.415129712287952,0.0648824857781984,1,vlr,13
Attheya,genus,0.313547331495672,0.532715380486474,0.414770373343137,0.062351574024891,1,vlr,14
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,15
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,16
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,17
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,18
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,19
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,20
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,21
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,22
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,23
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,24
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,25
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,26
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,27
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,28
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,29
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,30
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,31
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,32
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,33
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,34
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,35
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,36
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,37
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,38
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,39
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,40
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,41
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,42
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,43
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,44
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,45
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,46
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,47
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,48
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,49
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,50
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,51
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,52
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,53
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,54
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,55
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,56
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,57
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,58
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,59
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,60
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,61
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,62
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,63
Attheya,genus,0.313547331495672,0.532715380486474,0.421699397140343,0.0658042183017337,1,vlr,64
