organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count
New_Chlorophyta_01,taxogroup_1,1.70038648065557,4.07875506091565,2.62879899603032,0.660657563292604,6,phi,131
New_Chlorophyta_01,taxogroup_1,1.69524534295903,3.95455505241656,2.58633905041146,0.64281906222325,7,phi,131
New_Chlorophyta_01,taxogroup_1,1.68662022055489,3.8807721827555,2.55055739700224,0.629613295626043,8,phi,131
New_Chlorophyta_01,taxogroup_1,1.66307191309605,3.77779401205472,2.51572233775333,0.615130425078325,9,phi,131
New_Choanozoa_01,supergroup,1.41589189188681,7.74485585864818,3.23383845800585,1.21383405943304,1,phi,131
New_Choanozoa_01,supergroup,1.36577673017264,5.33342700995719,2.67130428177248,0.892289099688313,10,phi,131
New_Choanozoa_01,supergroup,1.41573101895338,6.5615747615269,3.05772327730787,1.108567761897,2,phi,131
New_Choanozoa_01,supergroup,1.39696348778673,6.22554405219745,2.95918383352672,1.05152937124448,3,phi,131
New_Choanozoa_01,supergroup,1.3952684766504,6.15600958063931,2.8940039385854,1.01647121684695,4,phi,131
New_Choanozoa_01,supergroup,1.38707896157206,5.94284966602902,2.83913788564072,0.985775362397716,5,phi,131
New_Choanozoa_01,supergroup,1.38113749926097,5.78212070375139,2.79339904055151,0.960730272714487,6,phi,131
New_Choanozoa_01,supergroup,1.37411559216883,5.76250780513732,2.75319780238648,0.936477131496908,7,phi,131
New_Choanozoa_01,supergroup,1.37323890141358,5.56479322329976,2.72236488603856,0.92011834680717,8,phi,131
New_Choanozoa_01,supergroup,1.36787932745541,5.36470399760435,2.69500974915495,0.903658528457701,9,phi,131
New_Choanozoa_01,taxogroup_1,1.25541668065359,6.26958964056782,2.61046782532966,0.903236259517582,1,phi,131
New_Choanozoa_01,taxogroup_1,1.17621780243619,3.60284774241567,1.9210783211649,0.497617944748709,10,phi,131
New_Choanozoa_01,taxogroup_1,1.25262253513757,5.57485914141033,2.39692671069721,0.776911534762265,2,phi,131
New_Choanozoa_01,taxogroup_1,1.22062946946622,5.02346969285482,2.28323964467833,0.70483983047662,3,phi,131
New_Choanozoa_01,taxogroup_1,1.21257430929716,4.8415719650004,2.20148078158251,0.658061456703674,4,phi,131
New_Choanozoa_01,taxogroup_1,1.20643087853776,4.36500035781029,2.13637776676653,0.62109675944225,5,phi,131
New_Choanozoa_01,taxogroup_1,1.19811124127814,4.06876434013603,2.07921810237557,0.587912432827453,6,phi,131
New_Choanozoa_01,taxogroup_1,1.18636030318438,3.96135783859787,2.032525088017,0.560544261409809,7,phi,131
New_Choanozoa_01,taxogroup_1,1.18418905305535,3.84933453816945,1.99302719187593,0.539087061767382,8,phi,131
New_Choanozoa_01,taxogroup_1,1.18122149746313,3.66982704801148,1.9534948119574,0.51586749352167,9,phi,131
New_Choreotrichida _01,taxogroup_2,1.80910881624705,11.0883120074543,4.44032685146227,1.98807595994622,1,phi,131
New_Choreotrichida _01,taxogroup_2,1.65930139983647,6.6718908621851,3.39886832034417,1.35869216194846,10,phi,131
New_Choreotrichida _01,taxogroup_2,1.76840070816766,9.17793748980666,4.12827753023474,1.79047308441124,2,phi,131
New_Choreotrichida _01,taxogroup_2,1.76339120289996,8.31387091320307,3.9199126354152,1.6614965162181,3,phi,131
New_Choreotrichida _01,taxogroup_2,1.71031735243963,7.69924279227453,3.7954594721881,1.58866307126786,4,phi,131
New_Choreotrichida _01,taxogroup_2,1.70295619704764,7.55845941740773,3.69515849065178,1.52832139122489,5,phi,131
New_Choreotrichida _01,taxogroup_2,1.70272485502322,7.54594195634475,3.61639565606641,1.48131322057309,6,phi,131
New_Choreotrichida _01,taxogroup_2,1.68501754602459,7.1615742504643,3.55308796775949,1.44684613455093,7,phi,131
New_Choreotrichida _01,taxogroup_2,1.66785077070218,6.94993924195033,3.49736171513462,1.41397455556188,8,phi,131
New_Choreotrichida _01,taxogroup_2,1.66682978450058,6.91247633888924,3.44473569801945,1.38256857294677,9,phi,131
New_Choreotrichida _01,taxogroup_middle,1.80351534302631,11.0883120074543,4.41074269569573,1.97203824655113,1,phi,131
New_Choreotrichida _01,taxogroup_middle,1.64432899427066,6.60184095885005,3.33896283660163,1.32441033469877,10,phi,131
New_Choreotrichida _01,taxogroup_middle,1.76840070816766,9.17793748980666,4.0689772412133,1.75787393092447,2,phi,131
New_Choreotrichida _01,taxogroup_middle,1.75623729879757,8.31387091320307,3.86972354790793,1.63563545407872,3,phi,131
New_Choreotrichida _01,taxogroup_middle,1.70534718357845,7.69924279227453,3.73983648265702,1.55792080747426,4,phi,131
New_Choreotrichida _01,taxogroup_middle,1.70295619704764,7.54594195634475,3.6394130580362,1.49815393302516,5,phi,131
New_Choreotrichida _01,taxogroup_middle,1.66682978450058,7.2402249290936,3.56420013929769,1.45396410039624,6,phi,131
New_Choreotrichida _01,taxogroup_middle,1.66410644277346,7.1615742504643,3.49745491325547,1.41588458995958,7,phi,131
New_Choreotrichida _01,taxogroup_middle,1.65919055559957,6.88282330435727,3.44009983418454,1.3827021346745,8,phi,131
New_Choreotrichida _01,taxogroup_middle,1.65658036089381,6.72587507186235,3.38515600900752,1.35046782436977,9,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.27075699231131,7.38795384084941,2.54972994898207,0.92149453476362,1,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.21059249284498,4.37460952067736,2.07874318222827,0.624160777098717,10,phi,131
New_Chrysochromulinaceae_01,taxogroup_2,1.25341912165484,6.23246131590025,2.40101173239691,0.821242144759732,2,phi,131
