organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count
New_Cyrtolophosidida_01,taxogroup_2,0.135131596158885,0.521692547932263,0.315363404045022,0.111197063324017,10,vlr,130
New_Cyrtolophosidida_01,taxogroup_2,0.239747213589184,0.721929914649348,0.463618540011508,0.118178827949056,2,vlr,130
New_Cyrtolophosidida_01,taxogroup_2,0.229016254571043,0.681762183858318,0.428230371738905,0.11656719720642,3,vlr,130
New_Cyrtolophosidida_01,taxogroup_2,0.208604407973187,0.643178014986283,0.404652374748101,0.115211996152744,4,vlr,130
New_Cyrtolophosidida_01,taxogroup_2,0.200404080293059,0.606797568277491,0.387088138265594,0.114466532934572,5,vlr,130
New_Cyrtolophosidida_01,taxogroup_2,0.178795718036063,0.601886706230359,0.371241173610625,0.113967227049314,6,vlr,130
New_Cyrtolophosidida_01,taxogroup_2,0.157877621474162,0.597979010351171,0.355684890998707,0.112856865294034,7,vlr,130
New_Cyrtolophosidida_01,taxogroup_2,0.156824874313915,0.559013116945481,0.340377399049702,0.112327538905379,8,vlr,130
New_Cyrtolophosidida_01,taxogroup_2,0.138702788572765,0.545897281679708,0.326922967749977,0.111767372355196,9,vlr,130
New_Cyrtolophosidida_01,taxogroup_middle,0.201914493145948,0.81448765358578,0.463529739343397,0.132140243138692,1,vlr,130
New_Cyrtolophosidida_01,taxogroup_middle,0.178795718036063,0.721929914649348,0.398002142596378,0.121115710885608,2,vlr,130
New_Cyrtolophosidida_01,taxogroup_middle,0.156591644190018,0.643178014986283,0.360937865840677,0.116964382018333,3,vlr,130
New_Cyrtolophosidida_01,taxogroup_middle,0.125396274134478,0.584126112989828,0.327778361156465,0.114747440227075,4,vlr,130
New_Cyrtolophosidida_01,taxogroup_middle,0.0998113408181705,0.561091454205245,0.294313791692504,0.112858554145665,5,vlr,130
New_Cyrtolophosidida_01,taxogroup_middle,0.078111732310294,0.485892929257887,0.260971925412338,0.112923219348732,6,vlr,130
New_Haptophyta_01,supergroup,0.66742533060078,2.40533865029703,1.78421694399362,0.397928221482714,1,vlr,130
New_Haptophyta_01,supergroup,0.596573745241741,2.01835696299284,1.63316135860291,0.390610942096786,10,vlr,130
New_Haptophyta_01,supergroup,0.651431668878347,2.19830036346922,1.73800450500491,0.395165971129077,2,vlr,130
New_Haptophyta_01,supergroup,0.64428894586634,2.14249364246467,1.71197900187074,0.394071415952359,3,vlr,130
New_Haptophyta_01,supergroup,0.643365157749019,2.11576911212575,1.69107538168853,0.392255806774401,4,vlr,130
New_Haptophyta_01,supergroup,0.627181638406454,2.09792179625741,1.6766399402266,0.392269971808508,5,vlr,130
New_Haptophyta_01,supergroup,0.616324244405279,2.05130932159436,1.66480040675253,0.391664687794507,6,vlr,130
New_Haptophyta_01,supergroup,0.61435671846298,2.03855009967969,1.65492384980077,0.391018677364848,7,vlr,130
New_Haptophyta_01,supergroup,0.606295003496543,2.03647773159202,1.6462175205095,0.390575973318178,8,vlr,130
New_Haptophyta_01,supergroup,0.597963315713364,2.02353201041295,1.63933840433596,0.390386139754072,9,vlr,130
New_MALV-I_01,taxogroup_1,0.53655716377152,1.13000626534457,0.714699380583731,0.095881096756064,1,vlr,131
New_MALV-I_01,taxogroup_1,0.469145339628446,0.663032076487345,0.562555582576433,0.0576302013572368,10,vlr,131
New_MALV-I_01,taxogroup_1,0.526961323713553,0.846367923207505,0.661076764776239,0.0702927578978249,2,vlr,131
New_MALV-I_01,taxogroup_1,0.518579191084906,0.787489357106081,0.632411073979164,0.0637720940588011,3,vlr,131
New_MALV-I_01,taxogroup_1,0.500589570162718,0.750728218636901,0.615076846185882,0.0619700456263331,4,vlr,131
New_MALV-I_01,taxogroup_1,0.490257361559706,0.726477823451421,0.602578944449753,0.0613436940676123,5,vlr,131
New_MALV-I_01,taxogroup_1,0.486007389727686,0.723967077613954,0.591041893101625,0.0599124166808282,6,vlr,131
New_MALV-I_01,taxogroup_1,0.481746148891222,0.715680057196233,0.581449028999128,0.0593911603067192,7,vlr,131
New_MALV-I_01,taxogroup_1,0.476450821196658,0.672389753164755,0.574227149299557,0.0584250247703579,8,vlr,131
New_MALV-I_01,taxogroup_1,0.469376712880419,0.667262941455506,0.567957542647403,0.0580218960436533,9,vlr,131
New_MALV-I_01,taxogroup_2,0.503855925151732,1.06246487067974,0.689297420385446,0.0916315220408499,1,vlr,131
New_MALV-I_01,taxogroup_2,0.446595738450098,0.634459164617504,0.537206426762161,0.058116301063317,10,vlr,131
New_MALV-I_01,taxogroup_2,0.497515413550801,0.846367923207505,0.636098086339485,0.0692069688383483,2,vlr,131
New_MALV-I_01,taxogroup_2,0.490257361559706,0.787489357106081,0.609999046001198,0.0647917900527469,3,vlr,131
New_MALV-I_01,taxogroup_2,0.476450821196658,0.728386590223102,0.590513271796146,0.062221761899722,4,vlr,131
New_MALV-I_01,taxogroup_2,0.464955418441579,0.709053547306677,0.576730962467635,0.0605306229086003,5,vlr,131
New_MALV-I_01,taxogroup_2,0.46367603394218,0.684836779129687,0.566605377215533,0.059811746559285,6,vlr,131
New_MALV-I_01,taxogroup_2,0.454525590577411,0.672389753164755,0.558215644141287,0.0593948109407084,7,vlr,131
New_MALV-I_01,taxogroup_2,0.45018157897347,0.667262941455506,0.550626700281329,0.0588420693405327,8,vlr,131
New_MALV-I_01,taxogroup_2,0.448088755260415,0.648480766797459,0.543959556620998,0.0582815659395475,9,vlr,131
New_MALV-II_01,taxogroup_1,0.53655716377152,1.01532831163515,0.659707730212722,0.0785718292345093,1,vlr,131
New_MALV-II_01,taxogroup_1,0.469145339628446,0.549935953745156,0.507547144758061,0.0167975265807573,10,vlr,131
New_MALV-II_01,taxogroup_1,0.526961323713553,0.751027559123121,0.605890547075436,0.043804362448337,2,vlr,131
New_MALV-II_01,taxogroup_1,0.518579191084906,0.673931930628215,0.577017952150432,0.0308455242773496,3,vlr,131
New_MALV-II_01,taxogroup_1,0.500589570162718,0.637659393020902,0.559468927661922,0.0272616744247024,4,vlr,131
New_MALV-II_01,taxogroup_1,0.490257361559706,0.619197190253218,0.546901550133061,0.0253127240363287,5,vlr,131
New_MALV-II_01,taxogroup_1,0.486007389727686,0.613053831597587,0.535862056342767,0.0233660618415904,6,vlr,131
New_MALV-II_01,taxogroup_1,0.481746148891222,0.6017498892158,0.525923459787688,0.0207800372732541,7,vlr,131
New_MALV-II_01,taxogroup_1,0.476450821196658,0.558486269042572,0.518787377661025,0.0180907728600212,8,vlr,131
New_MALV-II_01,taxogroup_1,0.469376712880419,0.554212435522195,0.512593573696841,0.0170267401174998,9,vlr,131
New_MALV-II_01,taxogroup_2,0.497515413550801,0.946718498703601,0.620985985825886,0.0744746383412961,1,vlr,131
New_MALV-II_01,taxogroup_2,0.423037949888403,0.518261628272429,0.46898734634053,0.0184480593737227,10,vlr,131
New_MALV-II_01,taxogroup_2,0.490257361559706,0.714004362600342,0.566994912365375,0.043784857638573,2,vlr,131
New_MALV-II_01,taxogroup_2,0.476450821196658,0.661853734267915,0.539974533084614,0.0351023317076374,3,vlr,131
New_MALV-II_01,taxogroup_2,0.465183111796414,0.603053222347792,0.522708584112342,0.0290192928878622,4,vlr,131
New_MALV-II_01,taxogroup_2,0.458316732240122,0.586641449443184,0.509441412888654,0.0254325973623483,5,vlr,131
New_MALV-II_01,taxogroup_2,0.454525590577411,0.571402011328883,0.498648133796533,0.0236960186682499,6,vlr,131
New_MALV-II_01,taxogroup_2,0.45018157897347,0.558486269042572,0.490851382484202,0.0220791530605568,7,vlr,131
New_MALV-II_01,taxogroup_2,0.428602930171461,0.554212435522195,0.482566449733223,0.0206843113477485,8,vlr,131
New_MALV-II_01,taxogroup_2,0.428407590508911,0.535733181107344,0.475810545988735,0.018955993576979,9,vlr,131
New_MAST-4,taxogroup_1,0.362511494727503,2.39384621263453,1.03074611814368,0.417932918047791,1,vlr,131
New_MAST-4,taxogroup_1,0.278243881648954,1.97912131364995,0.869769288166373,0.409603446978683,10,vlr,131
New_MAST-4,taxogroup_1,0.359765669046961,2.19869885736553,0.978107398488682,0.413578172235439,2,vlr,131
New_MAST-4,taxogroup_1,0.340582018829461,2.0852423404089,0.949047535105468,0.412283321182203,3,vlr,131
New_MAST-4,taxogroup_1,0.327515083216901,2.06721273868067,0.929655321624386,0.410555637750602,4,vlr,131
New_MAST-4,taxogroup_1,0.317792715167215,2.04750194585529,0.914207501037277,0.410658119553977,5,vlr,131
New_MAST-4,taxogroup_1,0.303544835215387,2.04473226323464,0.903029707671446,0.410519805507752,6,vlr,131
New_MAST-4,taxogroup_1,0.288159056579683,2.0333877390949,0.89315572889961,0.410449464764499,7,vlr,131
New_MAST-4,taxogroup_1,0.287491839243492,2.02563713877131,0.884592985449445,0.410027708487797,8,vlr,131
New_MAST-4,taxogroup_1,0.284383383631985,2.00649931620487,0.876638356637047,0.410092669948045,9,vlr,131
New_MAST-4,taxogroup_2,0.223181719813203,2.2640457926336,0.890040469325603,0.417198885849485,1,vlr,131
New_MAST-4,taxogroup_2,0.0801227856530029,1.78938017627791,0.675121454887667,0.406128095033575,10,vlr,131
New_MAST-4,taxogroup_2,0.177288153901976,2.06463613003309,0.826337552241068,0.412593943800664,2,vlr,131
New_MAST-4,taxogroup_2,0.172758953516786,1.98659059658197,0.79236155661711,0.409531015676814,3,vlr,131
New_MAST-4,taxogroup_2,0.157820692089853,1.89372966071303,0.766458696358808,0.409310394674682,4,vlr,131
New_MAST-4,taxogroup_2,0.148999604242934,1.86831580458612,0.746106015774738,0.40798709795458,5,vlr,131
New_MAST-4,taxogroup_2,0.126862976167728,1.85563434572697,0.729542613431925,0.407245657720252,6,vlr,131
New_MAST-4,taxogroup_2,0.110822860989114,1.82489493739122,0.713381301542836,0.40697336534814,7,vlr,131
New_MAST-4,taxogroup_2,0.100374700504725,1.80370787893126,0.699602505788683,0.407010584033977,8,vlr,131
New_MAST-4,taxogroup_2,0.080751216709695,1.79559098747761,0.687416528140969,0.406127804926474,9,vlr,131
Ostreococcus,genus,0.498440207788853,1.33822010661954,0.821321520627872,0.172485964420473,1,vlr,131
Ostreococcus,genus,0.434334121667669,1.15821137653186,0.719043512235847,0.158473428855765,2,vlr,131
Ostreococcus,taxogroup_middle,0.523638732949653,1.33822010661954,0.845616803689189,0.16798375762176,1,vlr,131
Ostreococcus,taxogroup_middle,0.460744657722387,1.15821137653186,0.758174922379912,0.156892323801697,2,vlr,131
Ostreococcus,taxogroup_middle,0.434334121667669,1.08772178166676,0.698811404411972,0.15267097863129,3,vlr,131
Pelagococcus,genus,0.308427447665666,0.860031303843159,0.504127726082993,0.0866520697256224,1,vlr,131
Pelagococcus,genus,0.304962113752277,0.625090733601632,0.427185607578735,0.0601897390542077,2,vlr,131
Pelagococcus,genus,0.279032249352248,0.530253238696173,0.376926466979289,0.0500988380241028,3,vlr,131
Pelagococcus,genus,0.249871421229116,0.52851294323732,0.331606561035778,0.0443188595004266,4,vlr,131
Pelagococcus,taxogroup_middle,0.415964080254865,0.897732924327774,0.590864711120156,0.0774486722252927,1,vlr,131
Pelagococcus,taxogroup_middle,0.318609755028519,0.470453659974034,0.384159505316302,0.0269555648699355,10,vlr,131
